Mart,Mart_Domain,Destination,Destination_Domain,Source,Source_Domain,Cron Schedule,Reload_Time,Median_Load_Time,Bottleneck_Time
srv_zsv_diag00,service,int_zsv_diag00t,intermediate,sap_zsv_diag00t,staging,['0 1 * * *'],3600.0,8.690000000000001,3609.0
srv_zsv_grpmd_t,service,srv_zsv_grpmd_t,service,int_zsv_grpmd_t,intermediate,,,3.87,
srv_zsv_grpmd_t,service,int_zsv_grpmd_t,intermediate,sap_zsv_grpmd_t,staging,['0 1 * * *'],3600.0,8.61,3609.0
srv_zsv_insd,service,srv_zsv_insd,service,int_zsv_insd,intermediate,,,137.445,
srv_zsv_inttp_t,service,srv_zsv_inttp_t,service,int_zsv_inttp_t,intermediate,,,3.98,
srv_zsv_model,service,srv_zsv_model,service,int_zsv_model,intermediate,,,4.140000000000001,
srv_zsv_model,service,int_zsv_model,intermediate,sap_zsv_model,staging,['0 1 * * *'],3600.0,8.940000000000001,3609.0
srv_zsv_model_t,service,srv_zsv_model_t,service,int_zsv_model_t,intermediate,,,4.3,
srv_zsv_model_t,service,int_zsv_model_t,intermediate,sap_zsv_model_t,staging,['00 01 * * *'],3600.0,8.77,3609.0
srv_zsv_pencd_t,service,srv_zsv_pencd_t,service,int_zsv_pencd_t,intermediate,,,4.285,
srv_zsv_symto_t,service,srv_zsv_symto_t,service,int_zsv_symto_t,intermediate,,,6.95,
srv_zsv_times,service,srv_zsv_times,service,int_zsv_times,intermediate,,,12.98,
srv_zsv_times,service,int_zsv_times,intermediate,sap_zsv_times,staging,['00 01 * * *'],3600.0,8.959999999999999,3609.0
srv_zsv_usrcat_t,service,srv_zsv_usrcat_t,service,int_zsv_usrcat_t,intermediate,,,6.28,
srv_zsv_usrcat_t,service,int_zsv_usrcat_t,intermediate,sap_zsv_usrcat_t,staging,['00 01 * * *'],3600.0,10.05,3610.0
srv_zsv_wepark_cont,service,srv_zsv_wepark_cont,service,int_zsv_wepark_cont,intermediate,,,7.08,
srv_zsv_wepark_cont,service,int_zsv_wepark_cont,intermediate,sap_zsv_wepark_cont,staging,['30 7 * * *'],27000.0,11.805,27012.0
srv_zsv_wepark_inst,service,srv_zsv_wepark_inst,service,int_zsv_wepark_inst,intermediate,,,5.96,
srv_zsv_wepark_inst,service,int_zsv_wepark_inst,intermediate,sap_zsv_wepark_inst,staging,['30 7 * * *'],27000.0,14.45,27014.0
srv_zsv_wepark_offer,service,srv_zsv_wepark_offer,service,int_zsv_wepark_offer,intermediate,,,9.49,
srv_zsv_wepark_offer,service,int_zsv_wepark_offer,intermediate,sap_zsv_wepark_offer,staging,['30 7 * * *'],27000.0,27.72,27028.0
srv_zsv_wepark_times,service,srv_zsv_wepark_times,service,int_zsv_wepark_times,intermediate,,,8.84,
srv_zsv_wepark_times,service,int_zsv_wepark_times,intermediate,sap_zsv_wepark_times,staging,['30 7 * * *'],27000.0,31.27,27031.0
srv_zsv_zbcd_t,service,srv_zsv_zbcd_t,service,int_zsv_zbcd_t,intermediate,,,7.74,
srv_zsv_zcge_t,service,srv_zsv_zcge_t,service,int_zsv_zcge_t,intermediate,,,7.16,
srv_zsv_zchrs,service,srv_zsv_zchrs,service,int_zsv_zchrs,intermediate,,,6.535,
srv_zsv_zchrs,service,int_zsv_zchrs,intermediate,sap_zsv_zchrs,staging,['30 01 * * *'],5400.0,9.11,5409.0
srv_zsv_zequi,service,srv_zsv_zequi,service,int_zsv_zequi,intermediate,,,8.184999999999999,
srv_zsv_zequi,service,int_zsv_zequi,intermediate,sap_zsv_zequi,staging,['00 08 * * *'],28800.0,42.19,28842.0
srv_zsv_zequz,service,srv_zsv_zequz,service,int_zsv_zequz,intermediate,,,171.04,
srv_zsv_zequz,service,int_zsv_zequz,intermediate,sap_zsv_zequz,staging,['05 20 * * *'],72300.0,158.8,72459.0
srv_zsv_zequz_expkpi,service,srv_zsv_zequz_expkpi,service,int_zsv_zequz,intermediate,,,171.04,
srv_zsv_zequz_expkpi,service,int_zsv_zequz,intermediate,sap_zsv_zequz,staging,['05 20 * * *'],72300.0,158.8,72459.0
srv_zsv_zequz_expkpi,service,srv_zsv_zequz_expkpi,service,srv_prodx_general_log_expkpi,service,,,3.73,
srv_zsv_zequz_expkpi,service,srv_prodx_general_log_expkpi,service,srv_filtered_general_log_expkpi,service,,,121.68,
srv_zsv_zequz_expkpi,service,srv_filtered_general_log_expkpi,service,int_generallog,intermediate,,,127.05,
srv_zsv_zequz_expkpi,service,srv_filtered_general_log_expkpi,service,int_zsv_insd,intermediate,,,137.445,
srv_zsv_zequz_expkpi,service,srv_filtered_general_log_expkpi,service,int_description_dictionary,intermediate,,,3.94,
srv_zsv_zequz_expkpi,service,srv_prodx_general_log_expkpi,service,int_zsv_insd,intermediate,,,137.445,
srv_zsv_zequz_expkpi,service,srv_prodx_general_log_expkpi,service,int_kna1,intermediate,,,12.41,
srv_zsv_zequz_expkpi,service,int_kna1,intermediate,sap_kna1,staging,['00 03 * * *'],10800.0,59.779999999999994,10860.0
srv_zsv_zfault_t,service,srv_zsv_zfault_t,service,int_zsv_zfault_t,intermediate,,,11.16,
srv_zsv_zlcd_t,service,srv_zsv_zlcd_t,service,int_zsv_zlcd_t,intermediate,,,10.09,
srv_zsv_zscdt,service,srv_zsv_zscdt,service,int_zsv_zscdt,intermediate,,,23.735,
srv_zsv_zscdt,service,int_zsv_zscdt,intermediate,sap_zsv_zscdt,staging,['00 06 * * *'],21600.0,44.59,21645.0
srv_zsv_zschd,service,srv_zsv_zschd,service,int_zsv_zschd,intermediate,,,20.545,
srv_zsv_zschd,service,int_zsv_zschd,intermediate,sap_zsv_zschd,staging,['33 04 * * *'],16380.0,24.55,16405.0
srv_zsv_zscip,service,srv_zsv_zscip,service,int_zsv_zscip,intermediate,,,20.79,
srv_zsv_zscip,service,int_zsv_zscip,intermediate,sap_zsv_zscip,staging,['30 7 * * *'],27000.0,84.175,27084.0
srv_zsv_zsnhd,service,srv_zsv_zsnhd,service,int_zsv_zsnhd,intermediate,,,76.44,
srv_zsv_zsnhd,service,int_zsv_zsnhd,intermediate,sap_zsv_zsnhd,staging,['0 1 * * *'],3600.0,1237.19,4837.0
srv_zsv_zsolu_t,service,srv_zsv_zsolu_t,service,int_zsv_zsolu_t,intermediate,,,27.76,
srv_zsv_zsrdt,service,srv_zsv_zsrdt,service,int_zsv_zsrdt,intermediate,,,85.01,
srv_zsv_zsrdt,service,int_zsv_zsrdt,intermediate,sap_zsv_zsrdt,staging,['0 1 * * *'],3600.0,160.775,3761.0
srv_zsv_zsrh3,service,srv_zsv_zsrh3,service,int_zsv_zsrh3,intermediate,,,45.97,
srv_zsv_zsrh3,service,int_zsv_zsrh3,intermediate,sap_zsv_zsrh3,staging,['00 01 * * *'],3600.0,1015.115,4615.0
srv_zsv_zsrhd,service,srv_zsv_zsrhd,service,int_zsv_zsrhd,intermediate,,,110.06,
srv_zsv_zsrhd,service,int_zsv_zsrhd,intermediate,sap_zsv_zsrhd,staging,"['00 1 * * *', '10 03 * * *']",3600.0,746.05,4346.0
srv_zsv_zsrte,service,srv_zsv_zsrte,service,int_zsv_zsrte,intermediate,,,70.27,
srv_zsv_zsrte,service,int_zsv_zsrte,intermediate,sap_zsv_zsrte,staging,['0 1 * * *'],3600.0,71.82,3672.0
srv_zsvn_jira,service,srv_zsvn_jira,service,int_zsvn_jira,intermediate,,,4.24,
srv_zsvn_jira,service,int_zsvn_jira,intermediate,sap_zsvn_jira,staging,['0 1 * * *'],3600.0,9.094999999999999,3609.0
srv_zsvs_components,service,srv_zsvs_components,service,int_zsvs_components,intermediate,,,4.07,
srv_zsvs_components,service,int_zsvs_components,intermediate,sap_zsvs_components,staging,['0 6 * * *'],21600.0,8.93,21609.0
srv_zsvs_questcat,service,srv_zsvs_questcat,service,int_zsvs_questcat,intermediate,,,3.965,
srv_zsvs_questcat,service,int_zsvs_questcat,intermediate,sap_zsvs_questcat,staging,['0 6 * * *'],21600.0,8.725000000000001,21609.0
srv_zsvs_questcatt,service,srv_zsvs_questcatt,service,int_zsvs_questcatt,intermediate,,,4.23,
srv_zsvs_questcatt,service,int_zsvs_questcatt,intermediate,sap_zsvs_questcatt,staging,['0 6 * * *'],21600.0,8.72,21609.0
srv_zsvs_survey_qv01,service,srv_zsvs_survey_qv01,service,int_zsvs_survey_qv01,intermediate,,,13.24,
srv_zsvs_survey_qv01,service,int_zsvs_survey_qv01,intermediate,sap_zsvs_survey_qv01,staging,['30 0 * * *'],1800.0,49.55,1850.0
srv_zsvs_surveydt,service,srv_zsvs_surveydt,service,int_zsvs_surveydt,intermediate,,,5.48,
srv_zsvs_surveyhd,service,srv_zsvs_surveyhd,service,int_zsvs_surveyhd,intermediate,,,5.61,
srv_zsvs_types,service,srv_zsvs_types,service,int_zsvs_types,intermediate,,,5.154999999999999,
srv_zsvs_types,service,int_zsvs_types,intermediate,sap_zsvs_types,staging,['00 06 * * *'],21600.0,8.825,21609.0
srv_zsvs_typest,service,srv_zsvs_typest,service,int_zsvs_typest,intermediate,,,4.8,
srv_zsy_user,service,srv_zsy_user,service,int_zsy_user,intermediate,,,5.66,
srv_zsy_user,service,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
filters_freight_out,supply_chain,filters_freight_out,supply_chain,int_zmm_trnd_raw,intermediate,,,239.485,
filters_freight_out,supply_chain,int_zmm_trnd_raw,intermediate,sap_zmm_trnd24,staging,['30 04 * * *'],16200.0,342.93,16543.0
filters_freight_out,supply_chain,int_zmm_trnd_raw,intermediate,sap_zmm_trnd23,staging,['30 04 * * *'],16200.0,522.7,16723.0
filters_freight_out,supply_chain,filters_freight_out,supply_chain,int_t142t,intermediate,,,4.78,
likp_inbounds,supply_chain,likp_inbounds,supply_chain,int_lips,intermediate,,,120.63,
likp_inbounds,supply_chain,int_lips,intermediate,sap_lips,staging,['0 2 * * *'],7200.0,2917.55,10118.0
likp_inbounds,supply_chain,likp_inbounds,supply_chain,int_likp,intermediate,,,76.78,
likp_inbounds,supply_chain,int_likp,intermediate,sap_likp,staging,['0 2 * * *'],7200.0,1139.65,8340.0
likp_outbounds,supply_chain,likp_outbounds,supply_chain,int_knvv,intermediate,,,4.71,
likp_outbounds,supply_chain,int_knvv,intermediate,sap_knvv,staging,['00 03 * * *'],10800.0,43.02,10843.0
likp_outbounds,supply_chain,likp_outbounds,supply_chain,int_expedition_def,intermediate,,,4.4,
likp_outbounds,supply_chain,likp_outbounds,supply_chain,int_kna1,intermediate,,,12.41,
likp_outbounds,supply_chain,int_kna1,intermediate,sap_kna1,staging,['00 03 * * *'],10800.0,59.779999999999994,10860.0
likp_outbounds,supply_chain,likp_outbounds,supply_chain,int_likp,intermediate,,,76.78,
likp_outbounds,supply_chain,int_likp,intermediate,sap_likp,staging,['0 2 * * *'],7200.0,1139.65,8340.0
lips_inbounds,supply_chain,lips_inbounds,supply_chain,int_lips,intermediate,,,120.63,
lips_inbounds,supply_chain,int_lips,intermediate,sap_lips,staging,['0 2 * * *'],7200.0,2917.55,10118.0
lips_inbounds,supply_chain,lips_inbounds,supply_chain,int_distributioncenter_def_inbounds,intermediate,,,4.4,
ltak_outbounds,supply_chain,ltak_outbounds,supply_chain,int_ltak,intermediate,,,83.13,
ltap_outbounds,supply_chain,ltap_outbounds,supply_chain,int_mappings_tipo_alm_procedencia,intermediate,,,4.24,
ltap_outbounds,supply_chain,ltap_outbounds,supply_chain,int_mappings_ubicacion,intermediate,,,4.12,
ltap_outbounds,supply_chain,ltap_outbounds,supply_chain,int_mappings_area_alm_procedencia,intermediate,,,7.48,
ltap_outbounds,supply_chain,ltap_outbounds,supply_chain,likp_outbounds,supply_chain,,,30.64,
ltap_outbounds,supply_chain,likp_outbounds,supply_chain,int_knvv,intermediate,,,4.71,
ltap_outbounds,supply_chain,int_knvv,intermediate,sap_knvv,staging,['00 03 * * *'],10800.0,43.02,10843.0
ltap_outbounds,supply_chain,likp_outbounds,supply_chain,int_expedition_def,intermediate,,,4.4,
ltap_outbounds,supply_chain,likp_outbounds,supply_chain,int_kna1,intermediate,,,12.41,
ltap_outbounds,supply_chain,int_kna1,intermediate,sap_kna1,staging,['00 03 * * *'],10800.0,59.779999999999994,10860.0
ltap_outbounds,supply_chain,likp_outbounds,supply_chain,int_likp,intermediate,,,76.78,
ltap_outbounds,supply_chain,int_likp,intermediate,sap_likp,staging,['0 2 * * *'],7200.0,1139.65,8340.0
ltap_outbounds,supply_chain,ltap_outbounds,supply_chain,int_ltap,intermediate,,,110.225,
material_embalaje,supply_chain,material_embalaje,supply_chain,int_mappings_material_embalaje,intermediate,,,6.06,
movements_101,supply_chain,movements_101,supply_chain,int_mseg,intermediate,,,49.480000000000004,
movements_101,supply_chain,int_mseg,intermediate,sap_mseg,staging,['0 2 * * *'],7200.0,1768.5099999999998,8969.0
movements_302,supply_chain,movements_302,supply_chain,int_mseg,intermediate,,,49.480000000000004,
movements_302,supply_chain,int_mseg,intermediate,sap_mseg,staging,['0 2 * * *'],7200.0,1768.5099999999998,8969.0
movements_302,supply_chain,movements_302,supply_chain,movements_101,supply_chain,,,11.83,
movements_302,supply_chain,movements_101,supply_chain,int_mseg,intermediate,,,49.480000000000004,
mvke_instruments_inventory,supply_chain,mvke_instruments_inventory,supply_chain,int_zsd_protyt,intermediate,,,38.93,
mvke_instruments_inventory,supply_chain,mvke_instruments_inventory,supply_chain,int_bu_info,intermediate,,,4.14,
mvke_instruments_inventory,supply_chain,mvke_instruments_inventory,supply_chain,int_makt,intermediate,,,26.89,
mvke_instruments_inventory,supply_chain,int_makt,intermediate,sap_makt,staging,['00 05 * * *'],18000.0,43.32,18043.0
mvke_instruments_inventory,supply_chain,mvke_instruments_inventory,supply_chain,int_zsd_buslit,intermediate,,,4.0,
mvke_instruments_inventory,supply_chain,mvke_instruments_inventory,supply_chain,int_mvke,intermediate,,,21.130000000000003,
mvke_instruments_inventory,supply_chain,int_mvke,intermediate,sap_mvke,staging,['00 05 * * *'],18000.0,506.06500000000005,18506.0
nimp_imee,supply_chain,nimp_imee,supply_chain,int_zmm_nimp,intermediate,,,36.33,
nimp_imee,supply_chain,nimp_imee,supply_chain,int_zmm_imee,intermediate,,,4.58,
pack_x,supply_chain,pack_x,supply_chain,int_zsd_packh,intermediate,,,78.32,
pack_x,supply_chain,int_zsd_packh,intermediate,sap_zsd_packh_24,staging,['00 03 * * *'],10800.0,228.815,11029.0
pack_x,supply_chain,pack_x,supply_chain,ltap_outbounds,supply_chain,,,103.4,
pack_x,supply_chain,ltap_outbounds,supply_chain,int_mappings_tipo_alm_procedencia,intermediate,,,4.24,
pack_x,supply_chain,ltap_outbounds,supply_chain,int_mappings_ubicacion,intermediate,,,4.12,
pack_x,supply_chain,ltap_outbounds,supply_chain,int_mappings_area_alm_procedencia,intermediate,,,7.48,
pack_x,supply_chain,ltap_outbounds,supply_chain,likp_outbounds,supply_chain,,,30.64,
pack_x,supply_chain,likp_outbounds,supply_chain,int_knvv,intermediate,,,4.71,
pack_x,supply_chain,int_knvv,intermediate,sap_knvv,staging,['00 03 * * *'],10800.0,43.02,10843.0
pack_x,supply_chain,likp_outbounds,supply_chain,int_expedition_def,intermediate,,,4.4,
pack_x,supply_chain,likp_outbounds,supply_chain,int_kna1,intermediate,,,12.41,
pack_x,supply_chain,int_kna1,intermediate,sap_kna1,staging,['00 03 * * *'],10800.0,59.779999999999994,10860.0
pack_x,supply_chain,likp_outbounds,supply_chain,int_likp,intermediate,,,76.78,
pack_x,supply_chain,int_likp,intermediate,sap_likp,staging,['0 2 * * *'],7200.0,1139.65,8340.0
pack_x,supply_chain,ltap_outbounds,supply_chain,int_ltap,intermediate,,,110.225,
pack_x,supply_chain,pack_x,supply_chain,int_zsd_packp,intermediate,,,117.1,
pack_x,supply_chain,pack_x,supply_chain,int_mappings_material_embalaje,intermediate,,,6.06,
rlleg_imll,supply_chain,rlleg_imll,supply_chain,int_zmm_rlleg,intermediate,,,37.86,
rlleg_imll,supply_chain,int_zmm_rlleg,intermediate,sap_zmm_rlleg,staging,['15 04 * * *'],15300.0,366.3,15666.0
rlleg_imll,supply_chain,rlleg_imll,supply_chain,int_zmm_imll,intermediate,,,4.7,
sc_abcxyz_qlik_2024global,supply_chain,sc_abcxyz_qlik_2024global,supply_chain,int_abcxyz_qlik_2024global,intermediate,,,4.61,
sc_abcxyz_qlik_2024local,supply_chain,sc_abcxyz_qlik_2024local,supply_chain,int_abcxyz_qlik_2024local,intermediate,,,5.145,
sc_answer_num,supply_chain,sc_answer_num,supply_chain,int_answer_num,intermediate,,,4.61,
sc_area_qlik,supply_chain,sc_area_qlik,supply_chain,int_area_qlik,intermediate,,,4.29,
sc_budget_qlik,supply_chain,sc_budget_qlik,supply_chain,int_budget_qlik,intermediate,,,4.4350000000000005,
sc_cart_mseg_101_102,supply_chain,sc_cart_mseg_101_102,supply_chain,int_zppd_cfmatnr,intermediate,,,16.77,
sc_cart_mseg_101_102,supply_chain,sc_cart_mseg_101_102,supply_chain,int_mseg,intermediate,,,49.480000000000004,
sc_cart_mseg_101_102,supply_chain,int_mseg,intermediate,sap_mseg,staging,['0 2 * * *'],7200.0,1768.5099999999998,8969.0
sc_cart_mseg_601_602,supply_chain,sc_cart_mseg_601_602,supply_chain,int_kna1,intermediate,,,12.41,
sc_cart_mseg_601_602,supply_chain,int_kna1,intermediate,sap_kna1,staging,['00 03 * * *'],10800.0,59.779999999999994,10860.0
sc_cart_mseg_601_602,supply_chain,sc_cart_mseg_601_602,supply_chain,int_likp,intermediate,,,76.78,
sc_cart_mseg_601_602,supply_chain,int_likp,intermediate,sap_likp,staging,['0 2 * * *'],7200.0,1139.65,8340.0
sc_cart_mseg_601_602,supply_chain,sc_cart_mseg_601_602,supply_chain,int_knvv,intermediate,,,4.71,
sc_cart_mseg_601_602,supply_chain,int_knvv,intermediate,sap_knvv,staging,['00 03 * * *'],10800.0,43.02,10843.0
sc_cart_mseg_601_602,supply_chain,sc_cart_mseg_601_602,supply_chain,int_zppd_cfmatnr,intermediate,,,16.77,
sc_cart_mseg_601_602,supply_chain,sc_cart_mseg_601_602,supply_chain,int_mseg,intermediate,,,49.480000000000004,
sc_cart_mseg_601_602,supply_chain,int_mseg,intermediate,sap_mseg,staging,['0 2 * * *'],7200.0,1768.5099999999998,8969.0
sc_cartridge_report_v2_measures,supply_chain,sc_cartridge_report_v2_measures,supply_chain,sc_cartridge_report_v2_raw_data,supply_chain,,,4.77,
sc_cartridge_report_v2_measures,supply_chain,sc_cartridge_report_v2_raw_data,supply_chain,int_cartridge_report_v2,intermediate,,,4.78,
sc_cartridge_report_v2_measures,supply_chain,int_cartridge_report_v2,intermediate,sp_cartridge_report_v2,staging,['0 1 * * *'],3600.0,8.41,3608.0
sc_cartridge_report_v2_raw_data,supply_chain,sc_cartridge_report_v2_raw_data,supply_chain,int_cartridge_report_v2,intermediate,,,4.78,
sc_cartridge_report_v2_raw_data,supply_chain,int_cartridge_report_v2,intermediate,sp_cartridge_report_v2,staging,['0 1 * * *'],3600.0,8.41,3608.0
sc_cds_zsvs_survey_qv02,supply_chain,sc_cds_zsvs_survey_qv02,supply_chain,int_cds_zsvs_survey_qv02,intermediate,,,6.64,
sc_cds_zsvs_survey_qv02,supply_chain,int_cds_zsvs_survey_qv02,intermediate,launchpad_cds_zsvs_survey_qv02,staging,['30 0 * * *'],1800.0,55.845,1856.0
sc_consolidated_area,supply_chain,sc_consolidated_area,supply_chain,int_consolidated_area,intermediate,,,4.48,
sc_country_prefix,supply_chain,sc_country_prefix,supply_chain,int_country_prefix,intermediate,,,4.84,
sc_cpurorditemmoni,supply_chain,sc_cpurorditemmoni,supply_chain,int_cpurorditemmoni,intermediate,,,4.805,
sc_custom,supply_chain,sc_custom,supply_chain,int_zsdur004_qs,intermediate,,,11.63,
sc_custom,supply_chain,sc_custom,supply_chain,int_zft_manhd,intermediate,,,5.49,
sc_custom,supply_chain,int_zft_manhd,intermediate,sap_zft_manhd,staging,['0 4 * * *'],14400.0,14.459999999999999,14414.0
sc_custom,supply_chain,sc_custom,supply_chain,int_zft_manfa,intermediate,,,4.73,
sc_custom,supply_chain,int_zft_manfa,intermediate,sap_zft_manfa,staging,['0 4 * * *'],14400.0,8.93,14409.0
sc_custom,supply_chain,sc_custom,supply_chain,int_zft_solhd,intermediate,,,5.34,
sc_custom,supply_chain,int_zft_solhd,intermediate,sap_zft_solhd,staging,['0 4 * * *'],14400.0,11.575,14412.0
sc_custom,supply_chain,sc_custom,supply_chain,int_lfa1,intermediate,,,4.02,
sc_custom,supply_chain,int_lfa1,intermediate,sap_lfa1,staging,['00 01 * * *'],3600.0,20.5,3620.0
sc_custom,supply_chain,sc_custom,supply_chain,int_zft_mandt,intermediate,,,4.59,
sc_custom,supply_chain,int_zft_mandt,intermediate,sap_zft_mandt,staging,['0 4 * * *'],14400.0,11.21,14411.0
sc_custom,supply_chain,sc_custom,supply_chain,int_zmm_imll,intermediate,,,4.7,
sc_custom,supply_chain,sc_custom,supply_chain,int_shipping_type,intermediate,,,4.8,
sc_custom,supply_chain,sc_custom,supply_chain,int_zmm_rlleg,intermediate,,,37.86,
sc_custom,supply_chain,int_zmm_rlleg,intermediate,sap_zmm_rlleg,staging,['15 04 * * *'],15300.0,366.3,15666.0
sc_custom,supply_chain,sc_custom,supply_chain,int_zft_manfr,intermediate,,,5.2,
sc_custom,supply_chain,int_zft_manfr,intermediate,sap_zft_manfr,staging,['0 4 * * *'],14400.0,11.545000000000002,14412.0
sc_custom,supply_chain,sc_custom,supply_chain,int_opdays,intermediate,,,4.65,
sc_custom,supply_chain,sc_custom,supply_chain,int_zmm_nimp,intermediate,,,36.33,
sc_dac1_task,supply_chain,sc_dac1_task,supply_chain,int_zmm_rlleg,intermediate,,,37.86,
sc_dac1_task,supply_chain,int_zmm_rlleg,intermediate,sap_zmm_rlleg,staging,['15 04 * * *'],15300.0,366.3,15666.0
sc_dac1_task,supply_chain,sc_dac1_task,supply_chain,int_lfa1,intermediate,,,4.02,
sc_dac1_task,supply_chain,int_lfa1,intermediate,sap_lfa1,staging,['00 01 * * *'],3600.0,20.5,3620.0
sc_dac1_task,supply_chain,sc_dac1_task,supply_chain,int_t171t,intermediate,,,4.595,
sc_dac1_task,supply_chain,sc_dac1_task,supply_chain,int_knvk,intermediate,,,20.305,
sc_dac1_task,supply_chain,int_knvk,intermediate,sap_knvk,staging,['00 03 * * *'],10800.0,149.03,10949.0
sc_dac1_task,supply_chain,sc_dac1_task,supply_chain,int_zsd_dac1,intermediate,,,143.46,
sc_dac1_task,supply_chain,int_zsd_dac1,intermediate,sap_zsd_dac1,staging,['20 1 * * *'],4800.0,811.365,5611.0
